1/4/2016,16466.30078
2/1/2016,16516.5
3/1/2016,17685.08984
4/1/2016,17773.64063
5/2/2016,17787.19922
6/1/2016,17929.99023
7/1/2016,18432.24023
8/1/2016,18400.88086
9/1/2016,18308.15039
10/3/2016,18142.41992
11/1/2016,19123.58008
